dataset;algorithm;update;query;radius;ratio;memory;dimensions;type;delta;wsize;beta;k
normalized;PELLCAPP_CHEN;4799705.275;19835049001.0;1.729554154;1.000144402;53564.47;54;Rand;;10000;2.0;14
normalized;PELLCAPP_CHEN;5399925.335;19708057846.0;1.587840347;0.999746074;56849.605;54;Rand;;10000;2.0;35
normalized;PELLCAPP_CHEN;4769503.075;20164384750.0;1.435410575;0.999184196;61004.42;54;Rand;;10000;2.0;70
normalized;PELLCAPP_CHEN;6430949.465;20854893086.0;1.048025975;1.0;65017.03;54;Rand;;10000;2.0;105
normalized;PELLCAPP_CHEN;6598759.53;21121520152.0;0.884897983;1.0;71056.625;54;Rand;;10000;2.0;140
normalized;PELLCAPP_CHEN;7181464.735;21960593090.0;0.823864149;1.0;84170.755;54;Rand;;10000;2.0;175
normalized;PELLCAPP_CHEN;9330999.665;22993453773.0;0.683451297;1.0;91035.74;54;Rand;;10000;2.0;350
normalized;PELLCAPP_CHEN;18280080.95;24778000378.0;0.618593532;1.0;101288.915;54;Rand;;10000;2.0;700
normalized;PELLCAPPDELTA05_CHEN;468144.77;6343853544.0;1.849413745;0.948610758;8751.695;54;Rand;0.5;10000;2.0;7
normalized;PELLCAPPDELTA05_CHEN;645508.15;11331147444.0;1.70184716;0.986414708;11259.02;54;Rand;0.5;10000;2.0;14
normalized;PELLCAPPDELTA05_CHEN;746906.035;16673429199.0;1.603296388;1.010009456;14808.33;54;Rand;0.5;10000;2.0;35
normalized;PELLCAPPDELTA05_CHEN;850027.39;18682969770.0;1.450748501;1.010257125;18349.885;54;Rand;0.5;10000;2.0;70
normalized;PELLCAPPDELTA05_CHEN;1495908.525;19593619736.0;1.014344229;0.96875829;22009.095;54;Rand;0.5;10000;2.0;105
normalized;PELLCAPPDELTA05_CHEN;2312372.545;20135296397.0;0.916341638;1.037591219;27791.145;54;Rand;0.5;10000;2.0;140
normalized;PELLCAPPDELTA05_CHEN;3596447.27;21045338972.0;0.828157454;1.005780458;39665.1;54;Rand;0.5;10000;2.0;175
normalized;PELLCAPPDELTA05_CHEN;6046638.275;22924867339.0;0.701268671;1.026591596;47234.545;54;Rand;0.5;10000;2.0;350
normalized;PELLCAPPDELTA05_CHEN;15171079.48;24552957534.0;0.614907783;0.994475312;56876.325;54;Rand;0.5;10000;2.0;700
normalized;PELLCAPPDELTA10_CHEN;103826.41;509277504.5;1.915865563;0.984837769;2559.995;54;Rand;1.0;10000;2.0;7
normalized;PELLCAPPDELTA10_CHEN;171917.3;1364146304.0;1.812808917;1.050607232;3937.67;54;Rand;1.0;10000;2.0;14
normalized;PELLCAPPDELTA10_CHEN;237570.41;4955608988.0;1.587845607;1.000280271;7576.49;54;Rand;1.0;10000;2.0;35
normalized;PELLCAPPDELTA10_CHEN;424365.11;10689271630.0;1.431131186;0.99655339;12052.03;54;Rand;1.0;10000;2.0;70
normalized;PELLCAPPDELTA10_CHEN;866620.63;14800134804.0;1.066862442;1.018859065;16020.43;54;Rand;1.0;10000;2.0;105
normalized;PELLCAPPDELTA10_CHEN;1346872.38;17790235187.0;0.930882508;1.054694994;21180.455;54;Rand;1.0;10000;2.0;140
normalized;PELLCAPPDELTA10_CHEN;2029976.435;19166943794.0;0.898906026;1.09145041;30282.215;54;Rand;1.0;10000;2.0;175
normalized;PELLCAPPDELTA10_CHEN;4655487.535;22506730836.0;0.660918762;0.96762231;38775.05;54;Rand;1.0;10000;2.0;350
normalized;PELLCAPPDELTA10_CHEN;13797074.85;23997116217.0;0.620925288;1.004948867;48687.49;54;Rand;1.0;10000;2.0;700
normalized;PELLCAPPDELTA15_CHEN;68028.32;113077817.3;1.841534851;0.944773194;1145.35;54;Rand;1.5;10000;2.0;7
normalized;PELLCAPPDELTA15_CHEN;103395.725;335993640.0;1.744256808;1.010968394;1847.025;54;Rand;1.5;10000;2.0;14
normalized;PELLCAPPDELTA15_CHEN;138668.33;1446102590.0;1.581689061;0.996338058;3797.07;54;Rand;1.5;10000;2.0;35
normalized;PELLCAPPDELTA15_CHEN;302444.06;4095577023.0;1.438197924;1.00148542;6853.645;54;Rand;1.5;10000;2.0;70
normalized;PELLCAPPDELTA15_CHEN;644656.305;6855972869.0;1.129715943;1.079469131;9877.465;54;Rand;1.5;10000;2.0;105
normalized;PELLCAPPDELTA15_CHEN;1040379.46;9752874432.0;0.992764398;1.122926874;14129.925;54;Rand;1.5;10000;2.0;140
normalized;PELLCAPPDELTA15_CHEN;1419344.945;12474846219.0;0.89716779;1.089475219;21951.385;54;Rand;1.5;10000;2.0;175
normalized;PELLCAPPDELTA15_CHEN;3937470.26;22013093412.0;0.659067972;0.964539815;28927.995;54;Rand;1.5;10000;2.0;350
normalized;PELLCAPPDELTA15_CHEN;13180175.28;23661882123.0;0.597871774;0.968110736;38485.385;54;Rand;1.5;10000;2.0;700
normalized;PELLCAPPDELTA20_CHEN;54781.63;43825738.5;1.960326071;1.007438288;768.305;54;Rand;2.0;10000;2.0;7
normalized;PELLCAPPDELTA20_CHEN;86934.31;136988044.9;1.753148969;1.015994167;1267.845;54;Rand;2.0;10000;2.0;14
normalized;PELLCAPPDELTA20_CHEN;119618.715;618410355.4;1.651481924;1.040434054;2699.745;54;Rand;2.0;10000;2.0;35
normalized;PELLCAPPDELTA20_CHEN;246593.165;1804007876.0;1.444037373;1.005542329;5051.07;54;Rand;2.0;10000;2.0;70
normalized;PELLCAPPDELTA20_CHEN;485486.27;3215417581.0;1.165896082;1.113437735;7556.825;54;Rand;2.0;10000;2.0;105
normalized;PELLCAPPDELTA20_CHEN;835665.695;4735066434.0;0.947749588;1.072941919;11387.01;54;Rand;2.0;10000;2.0;140
normalized;PELLCAPPDELTA20_CHEN;1174754.29;6302691130.0;0.932782689;1.132966079;18616.47;54;Rand;2.0;10000;2.0;175
normalized;PELLCAPPDELTA20_CHEN;3613235.825;21835326819.0;0.686283255;1.004676046;25634.725;54;Rand;2.0;10000;2.0;350
normalized;PELLCAPPDELTA20_CHEN;12834816.87;23954928939.0;0.580025275;0.938606932;35655.785;54;Rand;2.0;10000;2.0;700
blobs;CHEN;11170.185;15911172745.0;14.15535382;1.0;10000.0;5;Rand;0.0;10000;2.0;21
blobs;CHEN;10458.085;16150779580.0;16.63565845;1.0;10000.0;10;Rand;0.0;10000;2.0;21
blobs;CHEN;10553.76;17502872757.0;18.0588148;1.0;10000.0;15;Rand;0.0;10000;2.0;21
blobs;CHEN;8686.505;17468507191.0;20.44704064;1.0;10000.0;20;Rand;0.0;10000;2.0;21
blobs;CHEN;7554.085;16834427728.0;22.0250046;1.0;10000.0;25;Rand;0.0;10000;2.0;21
blobs;CHEN;8610.19;17011642359.0;23.16891742;1.0;10000.0;30;Rand;0.0;10000;2.0;21
blobs;CHEN;7888.765;17526117607.0;24.56256606;1.0;10000.0;35;Rand;0.0;10000;2.0;21
blobs;CHEN;8072.13;18151701079.0;25.54958795;1.0;10000.0;40;Rand;0.0;10000;2.0;21
blobs;CHEN;9018.31;18431779038.0;28.19001437;1.0;10000.0;45;Rand;0.0;10000;2.0;21
blobs;CHEN;7796.43;19037447816.0;27.51919913;1.0;10000.0;50;Rand;0.0;10000;2.0;21
blobs;PELLCAPP_CHEN;2419707.065;15645039558.0;14.15535382;1.0;65406.565;5;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;3667501.6;15923715345.0;16.63565845;1.0;74988.845;10;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;5581849.23;16265398308.0;18.0588148;1.0;81008.695;15;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;3751813.36;16346523653.0;20.44704064;1.0;67249.145;20;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;3672815.725;16563498906.0;22.0250046;1.0;65982.395;25;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;2861474.345;16905560084.0;23.16891742;1.0;69989.63;30;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;3024044.34;17190469205.0;24.56256606;1.0;72056.05;35;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;3706514.425;17816518952.0;25.54958795;1.0;73546.785;40;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;4368970.93;17898648049.0;28.19001437;1.0;75163.31;45;Rand;;10000;2.0;21
blobs;PELLCAPP_CHEN;5104783.215;18861968903.0;27.51919913;1.0;77277.07;50;Rand;;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;527279.08;15417454903.0;12.13240217;0.86141072;19578.915;5;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1569289.19;15924598858.0;16.64770062;1.000745434;32509.21;10;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;2363972.0;16256128366.0;17.96326697;0.994959667;36473.895;15;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1446356.9;16483167997.0;19.06497974;0.93305108;24896.145;20;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1703803.525;16564444930.0;22.02198982;0.999880969;22351.26;25;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1346351.075;16892322909.0;23.16891742;1.0;22511.055;30;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1451250.94;17168895744.0;24.56256606;1.0;23057.445;35;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1769770.53;17780736298.0;25.54958795;1.0;24580.8;40;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;1925731.09;17876442552.0;28.19001437;1.0;26822.11;45;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA05_CHEN;2425375.71;18841554217.0;27.51919913;1.0;30120.72;50;Rand;0.5;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;173783.19;11456170541.0;13.01576064;0.922815721;10959.575;5;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;781321.815;15782714252.0;15.32102521;0.923278344;17312.53;10;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;1590907.095;15040144197.0;17.85445674;0.989433129;23159.985;15;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;401234.22;3975059587.0;20.05544438;0.981738692;11178.455;20;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;251592.01;13869107725.0;21.62236161;0.982581232;12014.585;25;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;311834.75;15737946027.0;22.44902238;0.969388116;13130.855;30;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;534926.815;16958446212.0;22.68957121;0.924200545;14846.95;35;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;1016672.085;17495978538.0;24.96040529;0.977007782;17384.135;40;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;1583485.68;18072668617.0;26.7651809;0.951430665;19712.405;45;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA10_CHEN;2030652.525;18853219017.0;27.29076658;0.99220017;21000.585;50;Rand;1.0;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;100886.58;2250802221.0;13.79114349;0.977462289;5639.98;5;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;289843.015;14594264203.0;15.22740381;0.917600535;12559.665;10;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;804033.09;14968381321.0;17.06225563;0.946384655;16470.895;15;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;292270.28;40844499.22;20.42593501;1.000024576;5900.575;20;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;119623.745;49368865.16;21.29898163;0.968352483;2399.26;25;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;91213.425;94804589.15;22.27710495;0.961868305;2508.055;30;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;88155.765;288306272.8;24.56284524;1.000478714;3054.445;35;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;100600.575;1302985499.0;25.29261669;0.991293315;4577.8;40;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;137158.23;4220103838.0;26.76165273;0.951930249;6819.11;45;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA15_CHEN;198418.48;11717199070.0;27.51884906;1.000951902;10117.72;50;Rand;1.5;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;72470.86;323437560.5;13.54958378;0.960250021;2876.78;5;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;123691.915;5892498210.0;16.30217175;0.982845926;8181.165;10;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;254084.7;13879121913.0;17.53589431;0.97279783;12574.595;15;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;145336.795;38723191.7;20.42593501;1.000024576;4882.21;20;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;68451.47;38143956.93;21.29898163;0.968352483;2022.505;25;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;67727.17;42796183.14;22.27980902;0.961981445;1862.115;30;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;69345.995;45381403.16;25.07445898;1.021555855;1865.1;35;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;67333.235;49816616.99;24.74893607;0.969721738;1871.625;40;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;69331.905;49859271.66;26.40521969;0.939062507;1929.005;45;Rand;2.0;10000;2.0;21
blobs;PELLCAPPDELTA20_CHEN;81741.725;59991008.87;27.48293956;0.99969934;2124.535;50;Rand;2.0;10000;2.0;21
covtype;CHEN;9870.76;19866749295.0;1815.24551;1.0;10000.0;54;Rand;0.0;10000;2.0;14
covtype;CHEN;12688.46;19267935662.0;1857.294885;1.0;10000.0;54;Orig;0.0;10000;2.0;14
covtype;CAPP_CHEN;3787853.06;19125672272.0;1872.336237;1.034091275;44085.11;54;Rand;;10000;2.0;14
covtype;CAPP_CHEN;4648615.87;14723985546.0;1849.430051;0.99674162;50879.47;54;Orig;;10000;2.0;14
covtype;REALCAPP_CHEN;3871315.53;19118178672.0;1872.336237;1.034091275;44025.11;54;Rand;;10000;2.0;14
covtype;REALCAPP_CHEN;4824456.555;14717806372.0;1849.430051;0.99674162;50819.47;54;Orig;;10000;2.0;14
covtype;COHCAPP_CHEN;3947837.585;19119382513.0;1872.336237;1.034091275;44442.865;54;Rand;;10000;2.0;14
covtype;COHCAPP_CHEN;4969711.26;14717189875.0;1849.430051;0.99674162;51249.795;54;Orig;;10000;2.0;14
covtype;PELLCAPP_CHEN;3895869.105;19118642516.0;1872.336237;1.034091275;44455.875;54;Rand;;10000;2.0;14
covtype;PELLCAPP_CHEN;4960779.8;14721223404.0;1849.430051;0.99674162;51254.85;54;Orig;;10000;2.0;14
covtype;CAPPDELTA05_CHEN;446025.145;1368800867.0;1786.241817;0.987750721;5880.035;54;Rand;0.5;10000;2.0;14
covtype;CAPPDELTA05_CHEN;1095435.855;836472522.1;1939.395929;1.048455021;10445.8;54;Orig;0.5;10000;2.0;14
covtype;REALCAPPDELTA05_CHEN;406599.32;1368669145.0;1786.241817;0.987750721;5820.035;54;Rand;0.5;10000;2.0;14
covtype;REALCAPPDELTA05_CHEN;1012466.28;836383491.1;1939.395929;1.048455021;10385.8;54;Orig;0.5;10000;2.0;14
covtype;COHCAPPDELTA05_CHEN;390636.96;1368779791.0;1786.241817;0.987750721;5738.765;54;Rand;0.5;10000;2.0;14
covtype;COHCAPPDELTA05_CHEN;1066380.255;836530745.5;1939.395929;1.048455021;10432.795;54;Orig;0.5;10000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;393114.165;1369606475.0;1786.241817;0.987750721;5751.845;54;Rand;0.5;10000;2.0;14
covtype;PELLCAPPDELTA05_CHEN;1057402.54;836613474.0;1939.395929;1.048455021;10437.815;54;Orig;0.5;10000;2.0;14
covtype;CAPPDELTA10_CHEN;173396.68;63433099.19;1836.448492;1.015566244;2690.075;54;Rand;1.0;10000;2.0;14
covtype;CAPPDELTA10_CHEN;297155.75;143552332.2;1849.777233;0.998200556;4916.095;54;Orig;1.0;10000;2.0;14
covtype;REALCAPPDELTA10_CHEN;161516.395;63318880.73;1836.448492;1.015566244;2630.075;54;Rand;1.0;10000;2.0;14
covtype;REALCAPPDELTA10_CHEN;284896.42;143576769.4;1849.777233;0.998200556;4856.095;54;Orig;1.0;10000;2.0;14
covtype;COHCAPPDELTA10_CHEN;164184.04;63255710.2;1836.448492;1.015566244;2517.535;54;Rand;1.0;10000;2.0;14
covtype;COHCAPPDELTA10_CHEN;286641.7;144914225.4;1764.705088;0.954271178;4868.94;54;Orig;1.0;10000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;163040.045;63300425.64;1836.448492;1.015566244;2530.545;54;Rand;1.0;10000;2.0;14
covtype;PELLCAPPDELTA10_CHEN;292916.225;143625712.7;1849.777233;0.998200556;4877.04;54;Orig;1.0;10000;2.0;14
covtype;CAPPDELTA15_CHEN;102014.45;11683830.6;1793.084166;0.992080754;1978.015;54;Rand;1.5;10000;2.0;14
covtype;CAPPDELTA15_CHEN;140470.6;45806890.47;2186.378559;1.182167286;2870.12;54;Orig;1.5;10000;2.0;14
covtype;REALCAPPDELTA15_CHEN;95335.575;11639182.85;1793.084166;0.992080754;1918.015;54;Rand;1.5;10000;2.0;14
covtype;REALCAPPDELTA15_CHEN;128078.26;45818286.4;2186.378559;1.182167286;2810.12;54;Orig;1.5;10000;2.0;14
covtype;COHCAPPDELTA15_CHEN;95773.0;11640698.27;1793.084166;0.992080754;1805.405;54;Rand;1.5;10000;2.0;14
covtype;COHCAPPDELTA15_CHEN;138153.735;45875492.44;2186.378559;1.182167286;2827.045;54;Orig;1.5;10000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;98566.84;11647661.29;1793.084166;0.992080754;1818.485;54;Rand;1.5;10000;2.0;14
covtype;PELLCAPPDELTA15_CHEN;145612.56;45898062.81;2186.378559;1.182167286;2832.065;54;Orig;1.5;10000;2.0;14
covtype;CAPPDELTA20_CHEN;79253.41;5913270.61;1881.691523;1.041977894;1634.75;54;Rand;2.0;10000;2.0;14
covtype;CAPPDELTA20_CHEN;97526.025;15567091.03;2027.544451;1.09712758;1834.01;54;Orig;2.0;10000;2.0;14
covtype;REALCAPPDELTA20_CHEN;70882.72;5878193.29;1881.691523;1.041977894;1574.75;54;Rand;2.0;10000;2.0;14
covtype;REALCAPPDELTA20_CHEN;92912.065;15540932.82;2027.544451;1.09712758;1774.01;54;Orig;2.0;10000;2.0;14
covtype;COHCAPPDELTA20_CHEN;71176.71;5890440.825;1881.691523;1.041977894;1430.87;54;Rand;2.0;10000;2.0;14
covtype;COHCAPPDELTA20_CHEN;104411.225;15558411.81;2027.544451;1.09712758;1760.875;54;Orig;2.0;10000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;76476.015;5899688.95;1881.691523;1.041977894;1475.22;54;Rand;2.0;10000;2.0;14
covtype;PELLCAPPDELTA20_CHEN;108588.405;15542274.01;2027.544451;1.09712758;1795.955;54;Orig;2.0;10000;2.0;14
covtype;CAPPVAL_CHEN;49758.555;1970183.635;2178.984339;1.204635256;648.35;54;Rand;;10000;2.0;14
covtype;CAPPVAL_CHEN;50092.425;1248374.27;5027.741164;2.709724296;584.75;54;Orig;;10000;2.0;14
covtype;REALCAPPVAL_CHEN;42539.495;1957255.685;2178.984339;1.204635256;618.35;54;Rand;;10000;2.0;14
covtype;REALCAPPVAL_CHEN;43109.795;1232708.86;5027.741164;2.709724296;554.75;54;Orig;;10000;2.0;14
covtype;COHCAPPVAL_CHEN;47182.19;1958405.46;2178.984339;1.204635256;569.54;54;Rand;;10000;2.0;14
covtype;COHCAPPVAL_CHEN;57079.63;1224997.04;5014.919645;2.702925677;576.73;54;Orig;;10000;2.0;14
covtype;PELLCAPPVAL_CHEN;52537.135;1940635.72;2178.984339;1.204635256;609.925;54;Rand;;10000;2.0;14
covtype;PELLCAPPVAL_CHEN;62758.77;1247823.38;5027.741164;2.709724296;608.52;54;Orig;;10000;2.0;14
covtype;CAPPDELTA25_CHEN;55815.3;3264235.6;2096.87325;1.155145813;1293.99;54;Rand;2.5;10000;2.0;14
covtype;CAPPDELTA30_CHEN;35131.205;2442560.345;2124.655601;1.170450823;1109.285;54;Rand;3.0;10000;2.0;14
covtype;CAPPDELTA35_CHEN;35369.335;2323254.41;2116.147897;1.165764017;1049.505;54;Rand;3.5;10000;2.0;14
covtype;CAPPDELTA40_CHEN;33678.98;1857097.83;2178.984339;1.200379964;887.895;54;Rand;4.0;10000;2.0;14
higgs;CHEN;5344.615;15857026663.0;6.912918993;1.0;10000.0;7;Rand;0.0;10000;2.0;4
higgs;CAPP_CHEN;1063754.645;6540144963.0;7.111590402;1.040550854;31487.24;7;Rand;;10000;2.0;4
higgs;REALCAPP_CHEN;980010.12;6533651843.0;7.111590402;1.040550854;31467.24;7;Rand;;10000;2.0;4
higgs;COHCAPP_CHEN;929881.29;6531513883.0;7.111590402;1.040550854;31703.31;7;Rand;;10000;2.0;4
higgs;PELLCAPP_CHEN;828837.615;6533492336.0;7.111590402;1.040550854;31702.505;7;Rand;;10000;2.0;4
higgs;CAPPDELTA05_CHEN;70208.895;1721540.665;6.165686795;0.903658059;1556.49;7;Rand;0.5;10000;2.0;4
higgs;REALCAPPDELTA05_CHEN;48272.12;1680577.195;6.165686795;0.903658059;1536.49;7;Rand;0.5;10000;2.0;4
higgs;COHCAPPDELTA05_CHEN;54879.315;1672311.405;6.165686795;0.903658059;1554.07;7;Rand;0.5;10000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;55599.88;1662079.19;6.165686795;0.903658059;1553.265;7;Rand;0.5;10000;2.0;4
higgs;CAPPDELTA10_CHEN;30413.965;441153.14;7.125476812;1.04565827;615.42;7;Rand;1.0;10000;2.0;4
higgs;REALCAPPDELTA10_CHEN;25984.12;429108.605;7.125476812;1.04565827;595.42;7;Rand;1.0;10000;2.0;4
higgs;COHCAPPDELTA10_CHEN;33648.695;359014.08;7.083974375;1.039071059;600.02;7;Rand;1.0;10000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;35262.44;438950.975;7.125476812;1.04565827;600.23;7;Rand;1.0;10000;2.0;4
higgs;CAPPDELTA15_CHEN;25081.665;259290.04;7.291946412;1.068987199;410.355;7;Rand;1.5;10000;2.0;4
higgs;REALCAPPDELTA15_CHEN;20852.455;244347.065;7.291946412;1.068987199;390.355;7;Rand;1.5;10000;2.0;4
higgs;COHCAPPDELTA15_CHEN;28047.6;244294.105;7.005886657;1.027261407;395.97;7;Rand;1.5;10000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;29132.76;252224.86;7.291946412;1.068987199;395.165;7;Rand;1.5;10000;2.0;4
higgs;CAPPDELTA20_CHEN;22547.095;228750.13;8.845994847;1.298893761;304.555;7;Rand;2.0;10000;2.0;4
higgs;REALCAPPDELTA20_CHEN;18963.52;219474.02;8.845994847;1.298893761;284.555;7;Rand;2.0;10000;2.0;4
higgs;COHCAPPDELTA20_CHEN;25107.365;181074.11;8.939426783;1.312865233;278.205;7;Rand;2.0;10000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;26475.09;230482.78;8.845994847;1.298893761;289.365;7;Rand;2.0;10000;2.0;4
higgs;CAPPVAL_CHEN;19485.46;83322.925;13.58251613;1.992943365;126.595;7;Rand;;10000;2.0;4
higgs;REALCAPPVAL_CHEN;11785.64;68869.735;13.58251613;1.992943365;116.595;7;Rand;;10000;2.0;4
higgs;COHCAPPVAL_CHEN;19875.56;79374.51;13.84169594;2.030346118;128.34;7;Rand;;10000;2.0;4
higgs;PELLCAPPVAL_CHEN;21211.575;72670.205;13.58251613;1.992943365;136.465;7;Rand;;10000;2.0;4
higgs;CAPPDELTA25_CHEN;17003.145;141550.66;9.697597632;1.402822403;263.225;7;Rand;2.5;10000;2.0;4
higgs;CAPPDELTA30_CHEN;14496.415;133404.87;11.08369934;1.603331292;241.195;7;Rand;3.0;10000;2.0;4
higgs;CAPPDELTA35_CHEN;14285.285;64693.845;13.58251613;1.964801864;223.97;7;Rand;3.5;10000;2.0;4
higgs;CAPPDELTA40_CHEN;13289.935;59918.965;13.58251613;1.964801864;207.225;7;Rand;4.0;10000;2.0;4
phones;CHEN;10499.46;15689677286.0;9.404855031;1.0;10000.0;3;Rand;0.0;10000;2.0;14
phones;CHEN;10255.305;15228459595.0;1.403338329;1.0;10000.0;3;Orig;0.0;10000;2.0;14
phones;CAPP_CHEN;865827.03;10079990999.0;9.691914254;1.035298923;26848.18;3;Rand;;10000;2.0;14
phones;CAPP_CHEN;1821390.89;7431743532.0;1.412940298;1.006762808;38100.75;3;Orig;;10000;2.0;14
phones;REALCAPP_CHEN;769322.145;10073649982.0;9.691914254;1.035298923;26668.18;3;Rand;;10000;2.0;14
phones;REALCAPP_CHEN;1814461.145;7411523847.0;1.412940298;1.006762808;37918.605;3;Orig;;10000;2.0;14
phones;COHCAPP_CHEN;786331.46;10074382868.0;9.691914254;1.035298923;26956.0;3;Rand;;10000;2.0;14
phones;COHCAPP_CHEN;1755284.64;7409401228.0;1.412940298;1.006762808;37995.905;3;Orig;;10000;2.0;14
phones;PELLCAPP_CHEN;798066.25;10079209793.0;9.691914254;1.035298923;26988.045;3;Rand;;10000;2.0;14
phones;PELLCAPP_CHEN;1671852.54;7411415397.0;1.412940298;1.006762808;37999.89;3;Orig;;10000;2.0;14
phones;CAPPDELTA05_CHEN;111548.045;185551880.9;9.735858809;1.041456347;3465.815;3;Rand;0.5;10000;2.0;14
phones;CAPPDELTA05_CHEN;278717.76;34198885.92;1.441790889;1.028520715;5455.51;3;Orig;0.5;10000;2.0;14
phones;REALCAPPDELTA05_CHEN;100161.585;185469820.7;9.735858809;1.041456347;3285.815;3;Rand;0.5;10000;2.0;14
phones;REALCAPPDELTA05_CHEN;235858.91;34160411.81;1.441790889;1.028520715;5273.365;3;Orig;0.5;10000;2.0;14
phones;COHCAPPDELTA05_CHEN;110674.025;185548975.9;9.735858809;1.041456347;3121.125;3;Rand;0.5;10000;2.0;14
phones;COHCAPPDELTA05_CHEN;239282.13;33788452.78;1.424203494;1.015155864;5334.425;3;Orig;0.5;10000;2.0;14
phones;PELLCAPPDELTA05_CHEN;110314.46;185348749.8;9.735858809;1.041456347;3153.2;3;Rand;0.5;10000;2.0;14
phones;PELLCAPPDELTA05_CHEN;241083.275;34239238.24;1.441790889;1.028520715;5338.66;3;Orig;0.5;10000;2.0;14
phones;CAPPDELTA10_CHEN;78815.98;23287516.77;9.810553749;1.049474637;2032.48;3;Rand;1.0;10000;2.0;14
phones;CAPPDELTA10_CHEN;121059.93;6782646.185;1.413484366;1.009666138;2483.25;3;Orig;1.0;10000;2.0;14
phones;REALCAPPDELTA10_CHEN;59446.2;23202305.94;9.810553749;1.049474637;1852.48;3;Rand;1.0;10000;2.0;14
phones;REALCAPPDELTA10_CHEN;95757.215;6764103.765;1.413484366;1.009666138;2301.105;3;Orig;1.0;10000;2.0;14
phones;COHCAPPDELTA10_CHEN;65989.875;23187806.19;9.810553749;1.049474637;1656.56;3;Rand;1.0;10000;2.0;14
phones;COHCAPPDELTA10_CHEN;104790.685;6772661.625;1.413484366;1.009666138;2357.5;3;Orig;1.0;10000;2.0;14
